Gene_Symbol	Probe_Id
MIR1236	ILMN_3308475
LOC100128809	ILMN_3185020
KIF15	ILMN_1753063
LOC653506	ILMN_1780861
PCBD2	ILMN_3307832
LOC642473	ILMN_1767318
DYNC1I1	ILMN_1690397
PLCG1	ILMN_2382906
PLCG1	ILMN_1740160
DDX52	ILMN_2366790
DDX52	ILMN_2366785
LOC653712	ILMN_3285265
LOC100130508	ILMN_3249553
LOC651794	ILMN_1717156
SLC35F1	ILMN_1749848
LOC100129942	ILMN_3253637
LOC100129942	ILMN_3177176
LOC100132857	ILMN_3292190
C1orf150	ILMN_1762204
FLJ36032	ILMN_3249820
TMED7	ILMN_2186482
TOR2A	ILMN_2177832
ZNF526	ILMN_1756631
LOC100132797	ILMN_3208330
LOC100132797	ILMN_3284845
OR1J2	ILMN_1679973
CKMT1A	ILMN_1732066
CD163	ILMN_1733270
MIR657	ILMN_3310750
ICOSLG	ILMN_1675671
TXNDC5	ILMN_1788108
TXNDC5	ILMN_1769082
LOC255025	ILMN_1778787
FLI1	ILMN_1665738
LOC439951	ILMN_1694707
OR8H2	ILMN_1660686
OR8H2	ILMN_2157806
DDB1	ILMN_1775937
ESAM	ILMN_1668092
GCSH	ILMN_2090786
GCSH	ILMN_1666403
GCSH	ILMN_2090782
LOC643502	ILMN_1655771
LOC641905	ILMN_1739822
NDUFC2	ILMN_1694274
LOC100130492	ILMN_3188190
LOC100128366	ILMN_3262960
LOC100128366	ILMN_3186497
ATOH8	ILMN_1654065
PCSK9	ILMN_1668850
FCAR	ILMN_2379967
PLAC8	ILMN_2093343
PLAC8	ILMN_1653026
MIR493	ILMN_3308430
LOC653636	ILMN_1676693
MIR1205	ILMN_3310700
ROBLD3	ILMN_3236928
DCUN1D1	ILMN_1810719
LOC100132779	ILMN_3284424
LOC649635	ILMN_1791121
RNASE10	ILMN_1684083
MIR608	ILMN_3308235
HSD11B1L	ILMN_2317457
LOC728128	ILMN_3296588
LOC441806	ILMN_3296640
LOC402160	ILMN_1739318
TUSC1	ILMN_1707350
VAPA	ILMN_1690822
OR13C8	ILMN_1667388
OR2L13	ILMN_2044061
OR2L13	ILMN_1701454
TNFRSF10B	ILMN_2331010
USP10	ILMN_1721116
PFN3	ILMN_1718018
MIR589	ILMN_3308083
GLT8D2	ILMN_1802654
PION	ILMN_3245773
LOC100133516	ILMN_3246255
MUTED	ILMN_1776352
MUTED	ILMN_1670544
RPL7	ILMN_1815292
LOC100130943	ILMN_3267609
LOC257358	ILMN_1730828
CLDN18	ILMN_1662484
HYALP1	ILMN_3247059
PSG8	ILMN_1795106
MB	ILMN_1766334
LOC652533	ILMN_1759352
COL6A6	ILMN_3237932
LOC158376	ILMN_1851865
LOC642563	ILMN_1750212
JOSD2	ILMN_2169025
KREMEN2	ILMN_2411935
FAM165B	ILMN_3238845
DNMT3A	ILMN_1698137
LOC284167	ILMN_3293049
SNHG3	ILMN_2179579
PRMT2	ILMN_2393544
PRMT2	ILMN_1675038
TDRD1	ILMN_2175094
TDRD1	ILMN_1809750
LOC100132509	ILMN_3293996
NOXO1	ILMN_1708337
LOC100128949	ILMN_3272764
LOC100128949	ILMN_3196296
KIAA1429	ILMN_1813635
C12orf51	ILMN_3244516
LOC100128689	ILMN_3268083
FANCA	ILMN_1769758
FANCA	ILMN_1682747
TBX4	ILMN_1745827
LOC653337	ILMN_1801184
MIR548K	ILMN_3308495
ADAD1	ILMN_1745580
UBXN7	ILMN_1743594
CD84	ILMN_1698367
CD84	ILMN_2049293
C21orf51	ILMN_2356311
C21orf51	ILMN_2266005
TCN2	ILMN_1740572
ROS1	ILMN_1811234
SLC5A7	ILMN_1803748
C6orf1	ILMN_1691899
FAM102B	ILMN_1786789
CA5B	ILMN_1672807
RUNDC1	ILMN_1733875
LOC653498	ILMN_1782958
RNF32	ILMN_2215040
RNF32	ILMN_2215043
LOC100130928	ILMN_3235987
USH1C	ILMN_1784283
AMPD2	ILMN_1786899
KRTAP24-1	ILMN_1908490
CSAG2	ILMN_1741604
STK17B	ILMN_1798543
STK17B	ILMN_2166534
DPH2	ILMN_2375418
DPH2	ILMN_2276431
DPH2	ILMN_1763162
CLDN14	ILMN_1661194
CLDN14	ILMN_2328575
LOC100129203	ILMN_3185052
LOC100129203	ILMN_3261514
FAM90A16	ILMN_3244382
SCARA3	ILMN_1723358
DPH3	ILMN_2261973
DPH3	ILMN_2349610
WBP5	ILMN_1679838
LACRT	ILMN_1739375
LOC645367	ILMN_1739025
MPZL2	ILMN_1730007
MPZL2	ILMN_2387078
MPZL2	ILMN_1775016
SEC22C	ILMN_1664051
SEC22C	ILMN_1752435
LOC649917	ILMN_3205424
SDHAP2	ILMN_3248781
CSAG3B	ILMN_2297352
CSAG3B	ILMN_2412880
CSAG3B	ILMN_1761122
ENPEP	ILMN_2164152
LOC652870	ILMN_1763479
FAM149B1	ILMN_3245452
SLC9A3	ILMN_1734550
LOC100132813	ILMN_3198837
LOC100132813	ILMN_3275305
AQP12A	ILMN_1757036
LOC100130195	ILMN_3192398
RBM39	ILMN_2411963
LOC653129	ILMN_1708729
GIF	ILMN_1731547
LOC653140	ILMN_1741049
FLJ34503	ILMN_1675437
ADD3	ILMN_1787378
LOC653249	ILMN_1797147
MRPL39	ILMN_1726391
SLC24A2	ILMN_1711826
DNAJA4	ILMN_1776998
LRP10	ILMN_1670272
RSPH10B	ILMN_1777720
RSPH10B	ILMN_1742901
RSPH10B	ILMN_1785109
RSPH10B	ILMN_1690757
AP4E1	ILMN_1754531
LOC651064	ILMN_1782417
LOC728210	ILMN_3230442
LOC728210	ILMN_3198464
S100PBP	ILMN_2314208
LOC641705	ILMN_1766542
HYPB	ILMN_1662809
LOC388476	ILMN_1719340
KIF3A	ILMN_1653385
FTSJ1	ILMN_1802347
FAM108B1	ILMN_1785661
SPAM1	ILMN_1661251
KCNA10	ILMN_1811380
LOC642449	ILMN_1722012
LOC652530	ILMN_1712077
BPTF	ILMN_1688381
KLRG1	ILMN_2124920
LOC729390	ILMN_3300555
CLCNKB	ILMN_1798742
CCNI2	ILMN_3241750
GPR172A	ILMN_2041577
DNASE2B	ILMN_1789130
LOC100134076	ILMN_3235959
LOC654135	ILMN_1686735
MIR99B	ILMN_3310166
LOC650509	ILMN_1709033
ADHFE1	ILMN_2363634
HAND1	ILMN_1680987
TMEM34	ILMN_1714717
LOC100133767	ILMN_3239811
PIGF	ILMN_1808938
WFDC1	ILMN_1660808
LOC100133957	ILMN_3238828
C2orf83	ILMN_2174948
LOC147670	ILMN_1736295
LOC100130494	ILMN_3188869
LOC729096	ILMN_1720469
LOC650339	ILMN_1729791
TAC3	ILMN_2406184
LOC643325	ILMN_1673294
CD6	ILMN_1746565
DZIP3	ILMN_1763200
LOC100130705	ILMN_3187939
RSC1A1	ILMN_1726704
DMD	ILMN_1656315
MAPT	ILMN_1710903
B3GNT1	ILMN_3246214
YOD1	ILMN_2138856
LOC148915	ILMN_1776052
FAM22G	ILMN_2198802
CAD	ILMN_1810992
BCCIP	ILMN_1786433
BCCIP	ILMN_1811188
NEK8	ILMN_1755138
ASAP2	ILMN_3270972
ASAP2	ILMN_3194508
C20orf66	ILMN_3253382
LOC441775	ILMN_1695598
CHMP2B	ILMN_1741176
LOC730686	ILMN_1731134
PI4K2A	ILMN_1750549
FAM166A	ILMN_1670923
MAL2	ILMN_1770653
TMEM220	ILMN_2105549
LOC388153	ILMN_1683555
KIAA1731	ILMN_3235104
SLC26A1	ILMN_2391169
SLC26A1	ILMN_1794225
LOC641768	ILMN_3242288
GTSCR1	ILMN_1708004
CYP46A1	ILMN_1697433
LOC643384	ILMN_3281294
RPL29P2	ILMN_2104409
SLC38A5	ILMN_1695058
LOC729259	ILMN_3300810
ANKS3	ILMN_1751636
PDE9A	ILMN_1691692
TAF10	ILMN_1721093
TRAPPC6A	ILMN_1775703
OR3A1	ILMN_1798534
LOC651476	ILMN_1707107
VARS2	ILMN_1737585
NR0B1	ILMN_1800160
LOC100134431	ILMN_3240265
TAF4	ILMN_1737535
LOC285216	ILMN_1765670
LOC100130894	ILMN_3272838
SLC30A4	ILMN_1653098
ZNF267	ILMN_1671010
IGFALS	ILMN_2188966
FGF9	ILMN_1762531
LOC399881	ILMN_3290393
LOC100129484	ILMN_3252167
OSBPL5	ILMN_2307032
LOC652825	ILMN_1675135
CBX4	ILMN_1724145
LOC645929	ILMN_1797193
TFCP2	ILMN_1738750
PUS7L	ILMN_1747184
LOC389043	ILMN_1736882
CXXC5	ILMN_1745256
PRDM13	ILMN_1698753
LOC729379	ILMN_3244433
LOC643863	ILMN_3290497
C1QC	ILMN_1785902
DNAH7	ILMN_1715203
C5orf34	ILMN_1662184
LOC100132442	ILMN_3247045
FAM71A	ILMN_1709472
MIR548G	ILMN_3310553
CD3E	ILMN_1739794
SYT7	ILMN_1688831
SYT7	ILMN_1810120
GNG2	ILMN_1807925
MIR1238	ILMN_3309304
ALKBH8	ILMN_1779190
DEFB116	ILMN_3238684
LOC100130819	ILMN_3264713
LOC100130819	ILMN_3188245
LOC729700	ILMN_3244654
C1orf53	ILMN_1661595
LOC652479	ILMN_1701686
REG1B	ILMN_1681462
LOC391833	ILMN_3290577
MGC40489	ILMN_1667490
RHOB	ILMN_1802205
WISP3	ILMN_1712360
TDP1	ILMN_2285713
TDP1	ILMN_2391789
DGCR6	ILMN_1663685
LOC643033	ILMN_1675894
EIF2S2	ILMN_1798014
LOC100132255	ILMN_3249262
LOC650826	ILMN_1717690
LRRC2	ILMN_1755047
LRRC2	ILMN_1748530
LHFPL1	ILMN_1725031
COPS7A	ILMN_1758412
LOC642799	ILMN_3246199
SCARNA5	ILMN_3236408
ZC3H14	ILMN_2335669
MRPL12	ILMN_1699603
ZNF608	ILMN_1712798
LOC651231	ILMN_1685805
DUSP4	ILMN_1808391
LOC652610	ILMN_1803419
FAM90A7	ILMN_3238173
SPAM1	ILMN_1754438
COQ5	ILMN_1770936
MGC27121	ILMN_1806256
NCAN	ILMN_1683211
GPR183	ILMN_3235514
LOC652640	ILMN_1764732
KIAA1245	ILMN_1676829
JAK3	ILMN_1739667
CARD11	ILMN_1721978
LOC730240	ILMN_1869390
SCCPDH	ILMN_2156936
TBC1D3C	ILMN_2167397
LOC649952	ILMN_1697138
LOC100130311	ILMN_3273768
LOC728773	ILMN_3224977
C3orf35	ILMN_1695754
C3orf35	ILMN_1687391
CMTM2	ILMN_1799030
GDPD2	ILMN_1726549
GPATCH3	ILMN_1686929
WDR42A	ILMN_3244963
KLC4	ILMN_2258363
C16orf75	ILMN_1790537
CCDC76	ILMN_1659786
C9orf4	ILMN_1760866
MGC88374	ILMN_1678007
INPP5F	ILMN_1811718
SF3A1	ILMN_1655809
LOC100130906	ILMN_3255965
LOC100130236	ILMN_3195138
ATP6V0E2	ILMN_1785095
MS4A1	ILMN_2401714
NVL	ILMN_1712636
SNORD35A	ILMN_1667609
LOC100134504	ILMN_3241834
HRASLS	ILMN_1655867
LOC730036	ILMN_3301590
TSFM	ILMN_2097954
SLC3A1	ILMN_1754247
CYP20A1	ILMN_1713321
CYP20A1	ILMN_1718177
ZBTB42	ILMN_3239445
TMEM100	ILMN_1698259
BTNL8	ILMN_1770709
BTNL8	ILMN_1676895
LOC732111	ILMN_1765454
SULT1A1	ILMN_2404795
POP7	ILMN_1680091
GMPPA	ILMN_1804476
GMPPA	ILMN_1693878
VGLL4	ILMN_1768480
CSK	ILMN_1754121
LOC648256	ILMN_1656376
LOC648256	ILMN_1758106
HCG26	ILMN_3236741
NFIX	ILMN_1694325
CASRL1	ILMN_1740739
DERL2	ILMN_1761969
LOC731658	ILMN_1882519
CRTC3	ILMN_3260715
RNASEN	ILMN_1790410
MLEC	ILMN_1657495
MLEC	ILMN_3243381
MIR365-2	ILMN_3310366
LOC642995	ILMN_1744775
ATAD3A	ILMN_1738530
LOC100131691	ILMN_3275337
LOC730236	ILMN_3299929
CKM	ILMN_1757521
LOC648974	ILMN_1683717
EEF1E1	ILMN_2158587
IFIT1	ILMN_1707695
LOC100128591	ILMN_3190442
LOC100128337	ILMN_3265761
SUPT16H	ILMN_1781516
CCL3L3	ILMN_2105573
LOC401052	ILMN_1791423
SNORA7A	ILMN_3241993
C9orf57	ILMN_1772890
LOC643791	ILMN_1731585
PEX13	ILMN_1683916
PEX13	ILMN_2113957
PGF	ILMN_1809813
KLHL11	ILMN_2049423
KLHL11	ILMN_1752416
AGXT2L1	ILMN_1757807
LOC139542	ILMN_1805855
LOC339352	ILMN_3289745
PCDHAC2	ILMN_1659773
PCDHAC2	ILMN_2266936
OR5H1	ILMN_1732901
SOD1	ILMN_1662438
UGT8	ILMN_2190292
UGT8	ILMN_1758816
LOC652568	ILMN_1722451
LOC440157	ILMN_2082893
LOC729971	ILMN_3303361
MED13L	ILMN_1683959
LOC645100	ILMN_1694569
MARCH2	ILMN_1669592
MARCH2	ILMN_1703142
LOC649965	ILMN_1696444
UBE1DC1	ILMN_1674703
UBE1DC1	ILMN_1697211
PHOX2B	ILMN_2193864
LOC645995	ILMN_1812773
PRKAB2	ILMN_1786021
LOC150051	ILMN_1696038
PCA3	ILMN_3239648
NFS1	ILMN_1806931
FOSL2	ILMN_1725175
GSDMA	ILMN_1776115
LOC650274	ILMN_1713655
GTF2B	ILMN_1737857
LOC100134157	ILMN_3241056
LIFR	ILMN_1709094
NOL9	ILMN_1761181
LOC728853	ILMN_3305180
TSNAX	ILMN_1713668
TSNAX	ILMN_2211672
SLC26A8	ILMN_1755843
SLC26A8	ILMN_1656849
NEK11	ILMN_2365223
TXNDC5	ILMN_2403965
TXNDC5	ILMN_2292517
LOC642213	ILMN_1702030
MIR2113	ILMN_3310850
LOC100130217	ILMN_3194276
LOC100129842	ILMN_3185429
DPY19L2	ILMN_1801853
LOC646503	ILMN_1659426
OR10H4	ILMN_1727076
OR10H4	ILMN_2103768
RANBP6	ILMN_1780842
RANBP6	ILMN_2177732
NOV	ILMN_1787186
RC3H2	ILMN_1710738
C19orf63	ILMN_1786707
C19orf63	ILMN_1721583
LOC100133047	ILMN_3295967
KATNAL1	ILMN_1786895
GAL3ST2	ILMN_1714478
NUP153	ILMN_1705907
POPDC2	ILMN_1660282
INSL5	ILMN_2060578
HLA-B	ILMN_1778401
LOC652668	ILMN_1793458
LOC645574	ILMN_1720432
LOC392382	ILMN_3276676
CCDC59	ILMN_1662318
LOC727847	ILMN_3278851
UHRF1BP1L	ILMN_1799601
LAYN	ILMN_1716397
FLJ42393	ILMN_1705921
KDSR	ILMN_3241164
HCN2	ILMN_1659150
HCN2	ILMN_2182101
OSBPL8	ILMN_1782459
SNORD3C	ILMN_3241034
OPCML	ILMN_1682301
CRTC2	ILMN_1657771
C15orf60	ILMN_2145490
NANOS1	ILMN_2377829
TRIM73	ILMN_1668644
JRKL	ILMN_1696503
BPHL	ILMN_1657746
GALNT5	ILMN_1658575
ESM1	ILMN_2212878
FCGBP	ILMN_1700156
MRLC2	ILMN_1654016
LOC643836	ILMN_1718032
LOC399898	ILMN_1736860
DDX60	ILMN_1795181
CYB561D2	ILMN_1738718
GPR137B	ILMN_2121816
C17orf73	ILMN_1710619
LOC730153	ILMN_3234963
FABP1	ILMN_1678965
IPO11	ILMN_1684746
SORBS2	ILMN_1674098
LEKR1	ILMN_1684492
TIMP3	ILMN_1701461
LOC283202	ILMN_1710128
NADK	ILMN_1758963
SNORA36B	ILMN_3247494
ADCY6	ILMN_2311674
ADCY6	ILMN_1685156
LOC730465	ILMN_3304941
PLEKHG5	ILMN_1738680
GIMAP6	ILMN_1757785
SHROOM2	ILMN_1681777
FLJ10120	ILMN_1785277
GRIN2D	ILMN_1740655
BARX2	ILMN_1701170
LOC653471	ILMN_1756899
LOC137107	ILMN_1671372
LOC650879	ILMN_1891229
NKX6-3	ILMN_2159339
LOC643670	ILMN_3249415
RNU12	ILMN_1768139
LOC51152	ILMN_1709312
LCMT1	ILMN_2312709
LCMT1	ILMN_1688452
APLF	ILMN_3243695
SFRS18	ILMN_3224934
RAB3GAP2	ILMN_3236423
C13orf37	ILMN_3243945
RECQL4	ILMN_1703092
LOC649937	ILMN_1678262
MYLC2PL	ILMN_1694389
ZNF658	ILMN_1703435
KCNQ2	ILMN_1703500
NCRNA00157	ILMN_3240428
MED8	ILMN_2339705
PDCD6IP	ILMN_2111323
PDCD6IP	ILMN_1693259
LOC643236	ILMN_1664074
LOC400987	ILMN_3239077
LOC646461	ILMN_1739998
TBPL2	ILMN_1694928
LOC729513	ILMN_3231178
C16orf35	ILMN_2273447
STRN4	ILMN_2394102
MIR132	ILMN_3308560
LCE1D	ILMN_1718420
CORO1C	ILMN_1745954
NPM1	ILMN_2379762
LOC440268	ILMN_1796538
WBP1	ILMN_2093231
C5orf60	ILMN_3241808
INHBB	ILMN_1685714
LOC345222	ILMN_1789744
RPL4	ILMN_1752285
H3F3B	ILMN_1695706
PACRGL	ILMN_3297013
SPI1	ILMN_2392043
KCNA5	ILMN_1790508
MYOT	ILMN_1656395
LOC388963	ILMN_1771299
DARC	ILMN_1723684
LOC649009	ILMN_1737497
LOC642636	ILMN_3235588
DEFB110	ILMN_2120325
DLGAP4	ILMN_1786254
OR51G1	ILMN_1659063
BAG5	ILMN_1751396
LOC648758	ILMN_1652721
OCM	ILMN_1714476
ZNHIT3	ILMN_1750044
ZNHIT3	ILMN_1812478
C1orf190	ILMN_1742738
LOC729266	ILMN_1735891
LOC646691	ILMN_1731500
C15orf49	ILMN_3182984
COL4A6	ILMN_1811289
ZNF16	ILMN_1713992
KIAA1641	ILMN_1696497
KIAA1641	ILMN_1661507
RAB11FIP5	ILMN_1740604
FBS1	ILMN_1752559
C9orf24	ILMN_1763695
OR4N2	ILMN_1706649
LOC100130886	ILMN_3241091
NOMO2	ILMN_1799856
RBP3	ILMN_1705495
UGT1A3	ILMN_2206420
ADAMTS20	ILMN_1791795
MIR449B	ILMN_3309864
LOC653971	ILMN_1695965
CACNB2	ILMN_1653878
LOC728119	ILMN_1843425
LYRM1	ILMN_1749244
LOC646881	ILMN_1672562
LOC100128505	ILMN_3255792
LOC644628	ILMN_1772071
LOC100134098	ILMN_3243034
GPR142	ILMN_1669626
PML	ILMN_1811588
PML	ILMN_1750861
MIR512-2	ILMN_3310715
SAMD13	ILMN_1783131
POT1	ILMN_2327203
PPFIA2	ILMN_1803318
C20orf165	ILMN_1785476
LOC652620	ILMN_1783535
NTSR1	ILMN_1778831
MRPL43	ILMN_1652147
KLF3	ILMN_1670245
TMEM209	ILMN_1748926
FAM170A	ILMN_3239580
KNCN	ILMN_3247552
WFDC11	ILMN_1749398
LOC653419	ILMN_1777453
RNPEPL1	ILMN_1694730
KCNAB1	ILMN_1793236
BRD8	ILMN_1702335
TNFRSF14	ILMN_1697409
LOC651624	ILMN_1767701
LOC100101115	ILMN_3246344
NOM1	ILMN_1778316
NOM1	ILMN_2110986
LOC642869	ILMN_1672604
UFSP1	ILMN_1771601
ID2B	ILMN_1658904
PAOX	ILMN_2278265
LOC728334	ILMN_1796999
SOX9	ILMN_1805466
TIMELESS	ILMN_1735093
LOC100132713	ILMN_3199513
LOC653600	ILMN_1693262
LOC652383	ILMN_1775148
LOC642684	ILMN_1700855
MIR1909	ILMN_3310151
LOC100134474	ILMN_3239673
C17orf58	ILMN_1741924
LOC653429	ILMN_1770025
LOC151658	ILMN_3200882
EPB41L4B	ILMN_1810051
LOC728836	ILMN_3239739
RPL18A	ILMN_2141452
RPL18A	ILMN_2141444
RPL18A	ILMN_2141453
TMEM92	ILMN_2092223
CAPN10	ILMN_1677357
FBXO32	ILMN_1652280
MAP3K7IP1	ILMN_1709114
MMS19L	ILMN_2174394
RAPGEF2	ILMN_3247261
KIAA0319L	ILMN_1683277
KIAA0319L	ILMN_1656042
STOX1	ILMN_2229214
STOX1	ILMN_1664014
FLJ46906	ILMN_1773553
LOC147804	ILMN_1761801
FCGRT	ILMN_1705302
WDR73	ILMN_1702592
NUDT9P1	ILMN_2094351
PRDM9	ILMN_1887865
PRDM9	ILMN_1761598
LY9	ILMN_1731928
LY9	ILMN_1756275
TTF2	ILMN_1810228
QSER1	ILMN_2147863
LOC652450	ILMN_1812476
PLEKHG1	ILMN_1805606
PLEKHG1	ILMN_2194561
LOC730226	ILMN_1829131
GPS1	ILMN_1769960
GGT1	ILMN_1652604
GGT1	ILMN_1686531
GGT1	ILMN_1669393
KCNH2	ILMN_1722831
KCNH2	ILMN_1739987
PHF21B	ILMN_1790154
LOC644885	ILMN_1655211
LOC100132513	ILMN_3281627
LOC652142	ILMN_1716187
UGT3A2	ILMN_1655565
KLRD1	ILMN_1797988
CHST7	ILMN_1732831
SEMA3E	ILMN_1651547
LOC649209	ILMN_1741259
ZNF720	ILMN_1781720
LOC646806	ILMN_1705264
RAP1GDS1	ILMN_1687724
RAP1GDS1	ILMN_1806266
RAP1GDS1	ILMN_2106167
LOC653887	ILMN_1785709
SLC25A18	ILMN_1754864
ATP10D	ILMN_1656159
ABCC9	ILMN_1746196
CC2D2B	ILMN_1809342
MTMR1	ILMN_1741556
FIZ1	ILMN_1781803
HOXA9	ILMN_1739582
HOXA9	ILMN_1702479
FCN1	ILMN_1668063
NKX2-8	ILMN_1755547
SNF8	ILMN_1766171
TPTE2	ILMN_1785010
TPTE2	ILMN_2364369
FAM124B	ILMN_1749878
TRNT1	ILMN_1655924
TRNT1	ILMN_1764098
PAFAH1B1	ILMN_1722276
STARD13	ILMN_2341254
STARD13	ILMN_2257607
PPP4R4	ILMN_2288928
TRIM3	ILMN_1810441
TRIM3	ILMN_1685430
LOC729679	ILMN_3239629
LOC732416	ILMN_1775334
CSRP2BP	ILMN_1742854
CSRP2BP	ILMN_1777168
ANXA13	ILMN_1737612
LOC729231	ILMN_3223813
LOC642606	ILMN_1664597
TEKT1	ILMN_1654570
LOC100133739	ILMN_3238699
FER	ILMN_1789618
RRAS2	ILMN_1667519
RRAS2	ILMN_2077623
LOC643171	ILMN_1669133
RADIL	ILMN_3235279
LOC727950	ILMN_3235613
LOC100130363	ILMN_3258190
PSMD13	ILMN_2342121
PRDM2	ILMN_1652992
ELL2	ILMN_1655930
DEFB129	ILMN_2229865
PSMB6	ILMN_1666409
LOC441440	ILMN_1683158
KLHDC9	ILMN_1701918
MFSD4	ILMN_2209238
LOC644745	ILMN_3219455
PTTG1	ILMN_2042771
PTTG1	ILMN_1753196
LOC649414	ILMN_1675168
SNAPC5	ILMN_1683273
ITGB1BP2	ILMN_1671871
TRIM22	ILMN_1779252
OPRM1	ILMN_1803261
OPRM1	ILMN_1689129
OTUD7A	ILMN_2298160
OTUD7A	ILMN_1785146
OTUD7A	ILMN_1718060
C4orf18	ILMN_1761941
MIR668	ILMN_3309929
MIA3	ILMN_2312906
CCDC77	ILMN_2101375
PPP1CC	ILMN_1701855
CASK	ILMN_1654773
RNF144A	ILMN_3238326
C16orf81	ILMN_3246915
OGFR	ILMN_1728224
LOC652454	ILMN_1659443
LOC645721	ILMN_1670957
ZIM2	ILMN_1775138
FTSJD1	ILMN_1814573
MRPL48	ILMN_1773369
SDC4P	ILMN_1693088
TCTEX1D2	ILMN_1745779
TCTEX1D2	ILMN_1700955
LOC644982	ILMN_1674027
LOC650869	ILMN_1772075
OKL38	ILMN_1795963
PRKCB	ILMN_3222974
PRKCB	ILMN_3299520
RILPL2	ILMN_1678490
DKFZP547L112	ILMN_3233455
LOC399804	ILMN_3284119
LOC399804	ILMN_3207605
CD8B	ILMN_1669005
SMARCC2	ILMN_2251047
SMARCC2	ILMN_1773620
LOC643897	ILMN_1757453
MUM1L1	ILMN_2124241
MST4	ILMN_1676159
TAF1C	ILMN_1695119
FAM24A	ILMN_1783969
LOC651467	ILMN_1662384
STMN1	ILMN_1745593
MADCAM1	ILMN_1767973
MADCAM1	ILMN_1662824
PTPN4	ILMN_1793549
NUFIP1	ILMN_2166686
TPD52L2	ILMN_1699570
PPP4R4	ILMN_1660356
PPP4R4	ILMN_2370019
ASB10	ILMN_1781148
FLJ20712	ILMN_1779702
TSPAN3	ILMN_1790549
TSPAN3	ILMN_1655469
LOC439914	ILMN_1774608
LOC647961	ILMN_1692863
KRT32	ILMN_1807249
ZNF33A	ILMN_1814619
ZNF33A	ILMN_2352590
C7orf20	ILMN_1795703
C7orf20	ILMN_1701724
IGBP1	ILMN_1717165
PRR13	ILMN_2344204
LOC100128086	ILMN_3180196
COL13A1	ILMN_2311052
IFNA10	ILMN_1769988
ATAD3B	ILMN_2131936
LOC641753	ILMN_1733707
LYRM5	ILMN_1744534
TMEM8	ILMN_1741371
GPLD1	ILMN_1733564
GPLD1	ILMN_1765419
SLC25A19	ILMN_1666553
HELZ	ILMN_1762835
MGC16169	ILMN_1769601
HEATR5B	ILMN_2187487
LOC494141	ILMN_3292784
SMAGP	ILMN_1657429
SMAGP	ILMN_1804415
RAET1K	ILMN_3247069
SPAG7	ILMN_1684446
LOC100134713	ILMN_3246949
TMEM117	ILMN_1809894
LOC400836	ILMN_3203098
LOC728748	ILMN_3223536
B3GNT2	ILMN_1711102
RAG1AP1	ILMN_1776522
LOC642978	ILMN_1691262
DNAJC3	ILMN_1659843
OR4C16	ILMN_1691811
TPD52	ILMN_1693367
LOC100131531	ILMN_3295075
AGTRAP	ILMN_2307656
ZNF76	ILMN_1804263
ATG2A	ILMN_1756006
LOC645312	ILMN_1666408
EPHB4	ILMN_2214910
LOC728343	ILMN_1784552
GAGE12D	ILMN_3236667
LOC650148	ILMN_1722376
LOC440414	ILMN_1722479
DPYS	ILMN_1749324
GLB1L	ILMN_2217513
LOC646786	ILMN_1654915
LOC100132356	ILMN_3282496
LOC100132356	ILMN_3205988
LOC51149	ILMN_1708015
DNAJB7	ILMN_1809307
PXK	ILMN_1815063
MIR766	ILMN_3308530
LOC727948	ILMN_1787823
DDX12	ILMN_1661155
KRT17P3	ILMN_3265423
FLJ31132	ILMN_1673270
NOC4L	ILMN_1717805
LOC392437	ILMN_3202024
TRIM59	ILMN_1784799
LOC100131384	ILMN_3247380
LOC644063	ILMN_1770697
LOC644063	ILMN_1701753
KIAA1549	ILMN_1728060
LOC654085	ILMN_1741105
FBLN2	ILMN_2390919
FBLN2	ILMN_1774602
LOC731985	ILMN_1814011
LOC200493	ILMN_1677374
LOC646070	ILMN_3235602
LOC100189589	ILMN_3248583
TAZ	ILMN_2358733
DNAJB12	ILMN_1781098
DNAJB12	ILMN_1758545
DNAJB12	ILMN_2333865
LOC646210	ILMN_1676041
FMO2	ILMN_1732158
IL1F9	ILMN_2158713
EXOSC1	ILMN_1701839
C21orf123	ILMN_1721459
RNF111	ILMN_1760209
FAM47C	ILMN_2071473
LOC100128907	ILMN_3259884
LOC649264	ILMN_1710629
LOC100131210	ILMN_3209220
TATDN2	ILMN_1734138
H2AFB1	ILMN_1742123
H2AFB1	ILMN_1784556
C17orf41	ILMN_1698650
DKFZp434I1020	ILMN_1712456
RPE	ILMN_1699476
RPE	ILMN_1655932
LOC643558	ILMN_1714068
LOC100131098	ILMN_3294484
LOC100131098	ILMN_3217960
LOC646615	ILMN_1776382
PNMA1	ILMN_1770850
LRRC29	ILMN_1727704
LOC653680	ILMN_1715797
UBE2V2	ILMN_1770515
UBE2V2	ILMN_2076567
LOC643235	ILMN_1733469
LOC729856	ILMN_3301097
TRNP1	ILMN_1695946
LOC653226	ILMN_1708627
LOC653226	ILMN_1763404
FAM133B	ILMN_2405233
M6PR	ILMN_2084353
LSR	ILMN_1749396
LSR	ILMN_2363498
TG	ILMN_1747586
STAMBP	ILMN_1665521
IFNA6	ILMN_1684538
HNRNPA0	ILMN_1753279
LOC388849	ILMN_1783425
LOC648080	ILMN_1815629
ZDHHC24	ILMN_1687626
CLDN6	ILMN_1804531
CBY3	ILMN_3252733
C1orf170	ILMN_1784186
